speciesID	GBIF	species
290310010	urn:lsid:faunaeur.org:taxname:352677	Heliophanus kochii
290310278	urn:lsid:faunaeur.org:taxname:265016	Mycetoporus clavicornis
290309553	urn:lsid:faunaeur.org:taxname:353369	Robertus mediterraneus
290307320	urn:lsid:faunaeur.org:taxname:265089	Lordithon trinotatus
290309291	urn:lsid:faunaeur.org:taxname:89852	Scolothrips longicornis
290307441	urn:lsid:faunaeur.org:taxname:352947	Synageles venator
290309939		Acrotona pygmaea
290311058	urn:lsid:faunaeur.org:taxname:378615	Odacantha melanura
290310479		Bythinus burrelli
290310500		Liogluta longiuscula
290310504	urn:lsid:faunaeur.org:taxname:267966	Micropeplus porcatus
290310545	urn:lsid:faunaeur.org:taxname:265415	Stenus ruralis
290307090	urn:lsid:faunaeur.org:taxname:350156	Collinsia inerrans
290310589	urn:lsid:faunaeur.org:taxname:349468	Micaria alpina
290309887	urn:lsid:faunaeur.org:taxname:142886	Scathophaga stercoraria
290309287	urn:lsid:faunaeur.org:taxname:353576	Runcinia grammica
290309832		Atheta pittionii
290310309	urn:lsid:faunaeur.org:taxname:138046	Platypalpus aristatus
290311070	urn:lsid:faunaeur.org:taxname:278700	Egaenus convexus
290311149		Hypoaspis mixta
290308597	urn:lsid:faunaeur.org:taxname:378453	Microlestes fulvibasis
290309935	urn:lsid:faunaeur.org:taxname:278726	Oligolophus tridens
290307935	urn:lsid:faunaeur.org:taxname:348725	Argenna patula
290309283	urn:lsid:faunaeur.org:taxname:351535	Agroeca cuprea
290310516	urn:lsid:faunaeur.org:taxname:259785	Philonthus succicola
290310004	urn:lsid:faunaeur.org:taxname:349534	Phaeocedus braccatus
290307212	urn:lsid:faunaeur.org:taxname:89231	Aeolothrips intermedius
290310591	urn:lsid:faunaeur.org:taxname:353661	Xysticus lanio
290310517	urn:lsid:faunaeur.org:taxname:259795	Philonthus umbratilis
290310308	urn:lsid:faunaeur.org:taxname:138336	Drapetis arcuata
290307047	urn:lsid:faunaeur.org:taxname:380506	Stomis pumicatus
290310178	urn:lsid:faunaeur.org:taxname:278803	Leiobunum rotundum
290310539	urn:lsid:faunaeur.org:taxname:265255	Stenus flavipes
290309724	urn:lsid:faunaeur.org:taxname:138100	Platypalpus excisus
290307492	urn:lsid:faunaeur.org:taxname:261900	Lathrobium longulum
290310320	urn:lsid:faunaeur.org:taxname:375028	Clinopodes flavidus
290311160		Olistophus rotundatus
290309588	urn:lsid:faunaeur.org:taxname:453399	Geocoris erythrocephalus
290306985	urn:lsid:faunaeur.org:taxname:379539	Acupalpus meridianus
290308644	urn:lsid:faunaeur.org:taxname:265163	Stenus ater
290311145		Typhlodromus kazachstanicus
290308669	urn:lsid:faunaeur.org:taxname:244213	Eviphis ostrinus
290310901		Conosoma testaceum
290308634	urn:lsid:faunaeur.org:taxname:261220	Stenistoderus nothus
290308006	urn:lsid:faunaeur.org:taxname:350770	Mioxena blanda
290308840	urn:lsid:faunaeur.org:taxname:352672	Heliophanus flavipes
290309326	urn:lsid:faunaeur.org:taxname:119066	Hydroporus planus
290309603	urn:lsid:faunaeur.org:taxname:387406	Cicindela hybrida
290307301	urn:lsid:faunaeur.org:taxname:353412	Steatoda triangulosa
290307591	urn:lsid:faunaeur.org:taxname:385263	Princidium bipunctatum
290307048	urn:lsid:faunaeur.org:taxname:378672	Synuchus vivalis
290309149	urn:lsid:faunaeur.org:taxname:138064	Platypalpus calceatus
290308506	urn:lsid:faunaeur.org:taxname:379398	Agonum viduum
290308904	urn:lsid:faunaeur.org:taxname:351786	Pardosa alacris
290311031	urn:lsid:faunaeur.org:taxname:263152	Oxytelus migrator
290308907	urn:lsid:faunaeur.org:taxname:352327	Thanatus formicinus
290311139	urn:lsid:faunaeur.org:taxname:230470	Anatis ocellata
290310335	urn:lsid:faunaeur.org:taxname:138066	Platypalpus candicans
290307247	urn:lsid:faunaeur.org:taxname:230476	Adalia decempunctata
290309884	urn:lsid:faunaeur.org:taxname:138858	Coenosia tigrina
290307454	urn:lsid:faunaeur.org:taxname:379339	Agonum gracilipes
290309389	urn:lsid:faunaeur.org:taxname:119220	Hydaticus grammicus
290307496	urn:lsid:faunaeur.org:taxname:265026	Mycetoporus erichsonanus
290308661	urn:lsid:faunaeur.org:taxname:244200	Alliphis siculus
290308505	urn:lsid:faunaeur.org:taxname:379546	Acupalpus parvulus
290309834		Oxypoda brevicornis
290309667	urn:lsid:faunaeur.org:taxname:386249	Nebria livida
290309529	urn:lsid:faunaeur.org:taxname:214316	Anax parthenope
290307533	urn:lsid:faunaeur.org:taxname:350176	Dicymbium nigrum
290310174	urn:lsid:faunaeur.org:taxname:278751	Mitopus morio
290311242	urn:lsid:faunaeur.org:taxname:380593	Pedius longicollis
290310662	urn:lsid:faunaeur.org:taxname:353305	Neottiura suaveolens
290307837	urn:lsid:faunaeur.org:taxname:120158	Atholus duodecimstriatus
290308791	urn:lsid:faunaeur.org:taxname:350366	Gonatium rubens
290307677	urn:lsid:faunaeur.org:taxname:353643	Xysticus ferrugineus
290310655	urn:lsid:faunaeur.org:taxname:353252	Episinus truncatus
290307936	urn:lsid:faunaeur.org:taxname:351831	Pardosa lugubris
290310252	urn:lsid:faunaeur.org:taxname:80814	Myrmica rubra
290311169	urn:lsid:faunaeur.org:taxname:349952	Araeoncus crassiceps
290310360	urn:lsid:faunaeur.org:taxname:380316	Licinus depressus
290311460	urn:lsid:faunaeur.org:taxname:214297	Platycnemis pennipes
290308906	urn:lsid:faunaeur.org:taxname:352314	Thanatus arenarius
290307911	urn:lsid:faunaeur.org:taxname:380428	Chlaeniellus nitidulus
290309522	urn:lsid:faunaeur.org:taxname:119132	Hydrovatus cuspidatus
290307747	urn:lsid:faunaeur.org:taxname:266620	Holobus flavicornis
290310227	urn:lsid:faunaeur.org:taxname:138286	Tachydromia annulimana
290309325	urn:lsid:faunaeur.org:taxname:119252	Rhantus suturalis
290310223	urn:lsid:faunaeur.org:taxname:135454	Dolichopus agilis
290307737	urn:lsid:faunaeur.org:taxname:259625	Philonthus intermedius
290310221	urn:lsid:faunaeur.org:taxname:135364	Chrysotus neglectus
290307099	urn:lsid:faunaeur.org:taxname:350663	Meioneta rurestris
290310217	urn:lsid:faunaeur.org:taxname:351063	Saaristoa abnormis
290307944	urn:lsid:faunaeur.org:taxname:351894	Pirata hygrophilus
290310780	urn:lsid:faunaeur.org:taxname:379420	Agonum piceum
290307802	urn:lsid:faunaeur.org:taxname:379449	Olisthopus rotundatus
290311229	urn:lsid:faunaeur.org:taxname:260491	Quedius semiobscurus
290307322	urn:lsid:faunaeur.org:taxname:264771	Omalium caesum
290309520	urn:lsid:faunaeur.org:taxname:450330	Nepa cinerea
290311347		Chlaenius azureus
290309519	urn:lsid:faunaeur.org:taxname:450573	Gerris lacustris
290307466	urn:lsid:faunaeur.org:taxname:384954	Ocydromus genei illigeri
290308912	urn:lsid:faunaeur.org:taxname:353259	Euryopis flavomaculata
290306987	urn:lsid:faunaeur.org:taxname:379342	Agonum marginatum
290308692	urn:lsid:faunaeur.org:taxname:244862	Pergamasus septentrionalis
290307103	urn:lsid:faunaeur.org:taxname:350841	Oedothorax apicatus
290311639	urn:lsid:faunaeur.org:taxname:261295	Leptacinus intermedius
290308305	urn:lsid:faunaeur.org:taxname:138374	Crossopalpus nigritellus
290310527	urn:lsid:faunaeur.org:taxname:260203	Quedius ochripennis
290307502	urn:lsid:faunaeur.org:taxname:262243	Paederus schoenherri
290308960	urn:lsid:faunaeur.org:taxname:379425	Agonum thoreyi
290307294	urn:lsid:faunaeur.org:taxname:351929	Trochosa spinipalpis
290309390	urn:lsid:faunaeur.org:taxname:119221	Hydaticus leander
290307674		Atheta gagatina
290310676		Congylidiellum calcariferum
290308303	urn:lsid:faunaeur.org:taxname:138361	Crossopalpus abditus
290310298	urn:lsid:faunaeur.org:taxname:264297	Anthobium unicolor
290307569	urn:lsid:faunaeur.org:taxname:353241	Enoplognatha thoracica
290309267	urn:lsid:faunaeur.org:taxname:453392	Geocoris megacephalus
290311350	urn:lsid:faunaeur.org:taxname:380159	Dixus sphaerocephalus
290309265	urn:lsid:faunaeur.org:taxname:452348	Deraeocoris serenus
290307669	urn:lsid:faunaeur.org:taxname:261291	Leptacinus faunus
290309379	urn:lsid:faunaeur.org:taxname:214389	Orthetrum brunneum
290311383	urn:lsid:faunaeur.org:taxname:452494	Nabis flavomarginatus
290309720	urn:lsid:faunaeur.org:taxname:138337	Drapetis assimilis
290307463	urn:lsid:faunaeur.org:taxname:380279	Badister unipustulatus
290311218	urn:lsid:faunaeur.org:taxname:352357	Tibellus maritimus
290307563	urn:lsid:faunaeur.org:taxname:278651	Opilio saxatilis
290309940	urn:lsid:faunaeur.org:taxname:386520	Carabus scabriusculus
290308339	urn:lsid:faunaeur.org:taxname:135540	Dolichopus linearis
290309831		Atheta aegra
290311457	urn:lsid:faunaeur.org:taxname:214386	Libellula quadrimaculata
290311637		Nebria castanea
290307218	urn:lsid:faunaeur.org:taxname:387525	Brachinus explodens
290310507	urn:lsid:faunaeur.org:taxname:260911	Ocypus fuscatus
290310463		Anotylus complanatus
290308526	urn:lsid:faunaeur.org:taxname:230534	Rhyzobius litura
290307660	urn:lsid:faunaeur.org:taxname:452366	Deraeocoris lutescens
290310727		Euryparasitus terribilis
290308670	urn:lsid:faunaeur.org:taxname:244275	Halolaelaps soemermaai
290308319	urn:lsid:faunaeur.org:taxname:138186	Platypalpus pallidicornis
290309305	urn:lsid:faunaeur.org:taxname:385863	Elaphrus cupreus
290307513	urn:lsid:faunaeur.org:taxname:262373	Scopaeus laevigatus
290310009	urn:lsid:faunaeur.org:taxname:352791	Pellenes nigrociliatus
290307579	urn:lsid:faunaeur.org:taxname:349345	Drassyllus pusillus
290310005	urn:lsid:faunaeur.org:taxname:349659	Zelotes caucasius
290307671	urn:lsid:faunaeur.org:taxname:262247	Paederus fuscipes
290307444	urn:lsid:faunaeur.org:taxname:348513	Mangora acalypha
290307746	urn:lsid:faunaeur.org:taxname:230274	Scymnus rufipes
290310478	urn:lsid:faunaeur.org:taxname:266793	Brachygluta fossulata
290311357	urn:lsid:faunaeur.org:taxname:380044	Ophonus stictus
290310503	urn:lsid:faunaeur.org:taxname:267940	Megarthrus denticollis
290307738	urn:lsid:faunaeur.org:taxname:259587	Philonthus decorus
290309837		Atheta triangulum
290307228	urn:lsid:faunaeur.org:taxname:378667	Dolichus halensis
290309996	urn:lsid:faunaeur.org:taxname:351899	Pirata piscatorius
290307493	urn:lsid:faunaeur.org:taxname:261916	Lathrobium pallidum
290310373	urn:lsid:faunaeur.org:taxname:380983	Pterostichus minor
290311256	urn:lsid:faunaeur.org:taxname:380477	Callistus lunatus
290310480	urn:lsid:faunaeur.org:taxname:267004	Bythinus macropalpus
290307490	urn:lsid:faunaeur.org:taxname:261866	Lathrobium fulvipenne
290309992	urn:lsid:faunaeur.org:taxname:352350	Thanatus vulgaris
290307507	urn:lsid:faunaeur.org:taxname:267913	Proteinus brachypterus
290308668	urn:lsid:faunaeur.org:taxname:244181	Dendrolaelaps zwoelferi
290307946	urn:lsid:faunaeur.org:taxname:352249	Philodromus aureolus
290310544	urn:lsid:faunaeur.org:taxname:265410	Stenus pusillus
290308509	urn:lsid:faunaeur.org:taxname:385370	Asaphidion stierlini
290310542	urn:lsid:faunaeur.org:taxname:265316	Stenus juno
290308012	urn:lsid:faunaeur.org:taxname:351443	Walckenaeria acuminata
290309554	urn:lsid:faunaeur.org:taxname:351921	Trochosa hispanica
290308069	urn:lsid:faunaeur.org:taxname:245128	Typhlodromus rhenanoides
290310540	urn:lsid:faunaeur.org:taxname:265262	Stenus fossulatus
290307543	urn:lsid:faunaeur.org:taxname:350817	Neriene clathrata
290310538	urn:lsid:faunaeur.org:taxname:265214	Stenus cicindeloides
290311590	urn:lsid:faunaeur.org:taxname:386448	Carabus comptus
290309289	urn:lsid:faunaeur.org:taxname:245127	Typhlodromus pyri
290307256	urn:lsid:faunaeur.org:taxname:262226	Paederus riparius
290309399	urn:lsid:faunaeur.org:taxname:119201	Cybister lateralimarginalis
290310488	urn:lsid:faunaeur.org:taxname:267395	Euplectus brunneus
290310534	urn:lsid:faunaeur.org:taxname:260688	Staphylinus erythropterus
290309543	urn:lsid:faunaeur.org:taxname:214326	Hemianax ephippiger
290310598	urn:lsid:faunaeur.org:taxname:353434	Theridion familiare
290311064	urn:lsid:faunaeur.org:taxname:387474	Aptinus bombarda
290310596	urn:lsid:faunaeur.org:taxname:353475	Theridion varians
290308888	urn:lsid:faunaeur.org:taxname:348135	Malthonica campestris
290310528		Rugilus erichsoni
290307304	urn:lsid:faunaeur.org:taxname:353342	Phylloneta sisyphia
290310412	urn:lsid:faunaeur.org:taxname:138362	Crossopalpus aeneus
290310721	urn:lsid:faunaeur.org:taxname:244875	Poecilochirus carabi
290310590	urn:lsid:faunaeur.org:taxname:349502	Micaria silesiaca
290310913	urn:lsid:faunaeur.org:taxname:138346	Drapetis infitialis
290309938	urn:lsid:faunaeur.org:taxname:259896	Gabrius appendiculatus
290308672	urn:lsid:faunaeur.org:taxname:244353	Geolaelaps angusta
290309546	urn:lsid:faunaeur.org:taxname:450452	Naucoris maculatus
290311444	urn:lsid:faunaeur.org:taxname:240718	Echinogammarus stammeri
290308988	urn:lsid:faunaeur.org:taxname:379511	Anthracus longicornis
290310413	urn:lsid:faunaeur.org:taxname:138409	Stilpon graminum
290309934	urn:lsid:faunaeur.org:taxname:120235	Hister bissexstriatus
290307328	urn:lsid:faunaeur.org:taxname:264906	Tachyporus chrysomelinus
290310006	urn:lsid:faunaeur.org:taxname:349680	Zelotes erebeus
290310694	urn:lsid:faunaeur.org:taxname:261074	Xantholinus fortepunctatus
290310181	urn:lsid:faunaeur.org:taxname:120286	Margarinotus obscurus
290307189	urn:lsid:faunaeur.org:taxname:263512	Carpelimus corticinus
290311296	urn:lsid:faunaeur.org:taxname:260669	Tasgius pedator
290308231	urn:lsid:faunaeur.org:taxname:348433	Araniella cucurbitina
290308342	urn:lsid:faunaeur.org:taxname:136031	Medetera truncorum
290307432	urn:lsid:faunaeur.org:taxname:350574	Linyphia triangularis
290307240	urn:lsid:faunaeur.org:taxname:380484	Panagaeus bipustulatus
290309022	urn:lsid:faunaeur.org:taxname:260040	Bisnius fimetarius
290308336	urn:lsid:faunaeur.org:taxname:135337	Chrysotus cilipes
290309033	urn:lsid:faunaeur.org:taxname:379412	Agonum fuliginosum
290307777	urn:lsid:faunaeur.org:taxname:350230	Dismodicus bifrons
290309986	urn:lsid:faunaeur.org:taxname:351823	Pardosa italica
290307246	urn:lsid:faunaeur.org:taxname:230472	Adalia bipunctata
290309723	urn:lsid:faunaeur.org:taxname:138058	Platypalpus biapicalis
290307562	urn:lsid:faunaeur.org:taxname:278816	Nelima semproni
290308666	urn:lsid:faunaeur.org:taxname:243949	Arctoseius cetratus
290307295	urn:lsid:faunaeur.org:taxname:353179	Cryptachaea riparia
290309826	urn:lsid:faunaeur.org:taxname:350144	Cinetata gradata
290307101	urn:lsid:faunaeur.org:taxname:350714	Micrargus subaequalis
290308979	urn:lsid:faunaeur.org:taxname:380294	Badister peltatus
290307558	urn:lsid:faunaeur.org:taxname:353860	Zora spinimana
290310506	urn:lsid:faunaeur.org:taxname:260797	Ocypus brunnipes
290308510	urn:lsid:faunaeur.org:taxname:385143	Philochthus aeneus
290308665	urn:lsid:faunaeur.org:taxname:243968	Arctoseius venustulus
290307554	urn:lsid:faunaeur.org:taxname:351940	Xerolycosa nemoralis
290311641	4. Taxonomy not confirmed	Tachys quadrisignatus
290307664	urn:lsid:faunaeur.org:taxname:351217	Tenuiphantes tenebricola
290310176	urn:lsid:faunaeur.org:taxname:278730	Paroligolophus agrestis
290307064		Oxypoda brachyptera
290310525		Pycnota paradoxa
290307949	urn:lsid:faunaeur.org:taxname:353557	Ozyptila praticola
290310179	urn:lsid:faunaeur.org:taxname:120310	Margarinotus carbonarius
290307941	urn:lsid:faunaeur.org:taxname:350646	Meioneta fuscipalpa
290308516	urn:lsid:faunaeur.org:taxname:386348	Leistus spinibarbis
290307158	urn:lsid:faunaeur.org:taxname:452686	Orius niger
290309829	urn:lsid:faunaeur.org:taxname:350546	Leptorhoptrum robustum
290307285	urn:lsid:faunaeur.org:taxname:351673	Alopecosa trabalis
290310513		Parocyusa rubicunda
290307749	urn:lsid:faunaeur.org:taxname:244953	Amblyseius andersoni
290309540	urn:lsid:faunaeur.org:taxname:214286	Ischnura pumilio
290311358	urn:lsid:faunaeur.org:taxname:379529	Acupalpus flavicollis
290311168	urn:lsid:faunaeur.org:taxname:351183	Tapinocyba pallens
290307220	urn:lsid:faunaeur.org:taxname:387502	Brachinus psophia
290308775	urn:lsid:faunaeur.org:taxname:378717	Platyderus depressus
290307789	urn:lsid:faunaeur.org:taxname:381241	Pterostichus burmeisteri
290309951	urn:lsid:faunaeur.org:taxname:379195	Laemostenus punctatus
290308317	urn:lsid:faunaeur.org:taxname:138167	Platypalpus nigritarsis
290311014	urn:lsid:faunaeur.org:taxname:378368	Dromius angustus
290308313	urn:lsid:faunaeur.org:taxname:138147	Platypalpus maculimanus
290310678	urn:lsid:faunaeur.org:taxname:350410	Hylyphantes nigritus
290308309	urn:lsid:faunaeur.org:taxname:138048	Platypalpus articulatus
290311244	urn:lsid:faunaeur.org:taxname:379463	Gynandromorphus etruscus
290307281	urn:lsid:faunaeur.org:taxname:351939	Xerolycosa miniata
290310357	urn:lsid:faunaeur.org:taxname:378598	Masoreus wetterhallii
290308508	urn:lsid:faunaeur.org:taxname:385348	Asaphidion curtum
290311114	urn:lsid:faunaeur.org:taxname:382190	Amara saphyrea
290307564	urn:lsid:faunaeur.org:taxname:278682	Rilaena triangularis
290310551		Zyras limbatus
290307863	urn:lsid:faunaeur.org:taxname:81353	Formica fusca
290309995	urn:lsid:faunaeur.org:taxname:350905	Palliduphantes istrianus
290307044	urn:lsid:faunaeur.org:taxname:380962	Pterostichus melanarius
290309158	urn:lsid:faunaeur.org:taxname:137941	Trichina clavipes
290311466	urn:lsid:faunaeur.org:taxname:450517	Hydrometra stagnorum
290310680	urn:lsid:faunaeur.org:taxname:350837	Obscuriphantes obscurus
290308258	urn:lsid:faunaeur.org:taxname:138120	Platypalpus infectus
290307073	urn:lsid:faunaeur.org:taxname:264911	Tachyporus hypnorum
290307040	urn:lsid:faunaeur.org:taxname:380609	Poecilus cupreus
290309659	urn:lsid:faunaeur.org:taxname:244197	Alliphis halleri
290307684	urn:lsid:faunaeur.org:taxname:353508	Ebrechtella tricuspidata
290308667	urn:lsid:faunaeur.org:taxname:244173	Dendrolaelaps strenzkei
290307249	urn:lsid:faunaeur.org:taxname:230424	Coccinula quatuordecimpustulata
290309381	urn:lsid:faunaeur.org:taxname:214281	Ischnura elegans
290307253	urn:lsid:faunaeur.org:taxname:230251	Scymnus frontalis
290308884	urn:lsid:faunaeur.org:taxname:349693	Zelotes gracilis
290307675	urn:lsid:faunaeur.org:taxname:266100	Cordalia obscura
290308882	urn:lsid:faunaeur.org:taxname:349647	Zelotes apricorum
290307031	urn:lsid:faunaeur.org:taxname:386389	Notiophilus palustris
290310515	urn:lsid:faunaeur.org:taxname:259640	Philonthus laminatus
290307277	urn:lsid:faunaeur.org:taxname:350963	Pelecopsis elongata
290310243		Bisnius nitidulus
290308080	urn:lsid:faunaeur.org:taxname:381189	Pterostichus cylindricus
290310549		Thinonoma atra
290307175	urn:lsid:faunaeur.org:taxname:452499	Nabis ferus
290308899	urn:lsid:faunaeur.org:taxname:351248	Trichoncoides piscator
290307110	urn:lsid:faunaeur.org:taxname:351510	Walckenaeria unicornis
290309993	urn:lsid:faunaeur.org:taxname:353676	Xysticus ninnii
290307278	urn:lsid:faunaeur.org:taxname:351241	Tmeticus affinis
290308549	urn:lsid:faunaeur.org:taxname:452358	Deraeocoris ruber
290311606	urn:lsid:faunaeur.org:taxname:264596	Eusphalerum semicoleoptratum
290310173	urn:lsid:faunaeur.org:taxname:378344	Philorhizus sigma
290311468	urn:lsid:faunaeur.org:taxname:450471	Notonecta maculata
290309156	urn:lsid:faunaeur.org:taxname:138197	Platypalpus praecinctus
290311600		Anthocoris sylvestris
290310511	urn:lsid:faunaeur.org:taxname:262241	Paederus brevipennis
290307102	urn:lsid:faunaeur.org:taxname:350721	Microlinyphia pusilla
290310481	urn:lsid:faunaeur.org:taxname:266038	Callicerus obscurus
290307298	urn:lsid:faunaeur.org:taxname:353357	Robertus arundineti
290310829	urn:lsid:faunaeur.org:taxname:137047	Rhamphomyia longipes
290307538	urn:lsid:faunaeur.org:taxname:351198	Tenuiphantes alacris
290308528	urn:lsid:faunaeur.org:taxname:452592	Xylocoris galactinus
290310472		Philhygra palustris
290309008	urn:lsid:faunaeur.org:taxname:351534	Agroeca brunnea
290307545	urn:lsid:faunaeur.org:taxname:353569	Ozyptila trux
290307512	urn:lsid:faunaeur.org:taxname:262443	Rugilus orbiculatus
290309316		Laccophilus poecilus
290311036	urn:lsid:faunaeur.org:taxname:260235	Quedius vexans
290310497	urn:lsid:faunaeur.org:taxname:261913	Lathrobium pallidipenne
